Cloud Altitude,Release Mass,Cloud Age,Diffusion Coefficient,Transmitter Frequency,Transmitter Power,Transmitter Gain,Receiver Gain,Distance,Windspeed,Solar Angle,Kp Index,Cloud Radius,Electron Density,Critical Frequency,Received Power,Signal to Noise Ratio,Delay Spread,Doppler Shift,Bit Error Rate
122,0.040536523,4652.585571,2.12259692,290927268.8,68.80584408,8.694064317,13.99075146,188061.7349,31.42396842,64.28826417,3.463168864,198.7517426,5.5838E+13,67252326284,-39.3752265,60.6247735,0.662505809,30.47363102,0
111,0.047358531,886.6516743,1.593696392,124064776.2,54.37979634,1.248611218,1.891065097,621629.944,23.8141703,80.80520123,3.770819244,75.18120973,1.20528E+15,3.12454E+11,-76.3283248,23.6716752,0.250604032,9.848332365,1.32E-103
102,0.006796637,141.1635381,1.124035933,297641954.7,80.38883324,3.268395963,8.413830972,707603.2296,5.099777611,76.36357173,4.482201652,25.1930855,4.59691E+15,6.10205E+11,-50.50280791,49.49719209,0.083976952,5.059692588,0
136,0.024882478,486.8320187,2.811495717,152979100.9,72.52141757,11.44974582,13.46473088,589730.7008,10.35125906,63.28367564,6.83167147,73.99259789,6.6427E+14,2.31961E+11,-37.77401156,62.22598844,0.246641993,5.278421017,0
105,0.010708813,1548.069405,1.2789825,259995789.9,98.91571314,4.538985605,1.50171817,538340.0673,40.75861518,21.84715702,0.158649944,88.99334081,1.64318E+14,1.15368E+11,-34.06823248,65.93176752,0.296644469,35.32356116,0
130,0.003003658,5250.23067,2.52079875,88406391.64,55.92813251,14.78649106,7.407981161,266469.9213,23.9925734,55.37869779,4.023611989,230.0849835,2.66687E+12,14697495591,-45.42422144,54.57577856,0.766949945,7.070322801,0
114,0.016275167,3016.428711,1.702624375,166574958.5,48.44573107,7.512255646,12.97844394,274111.5022,48.14164298,16.76689746,0.128462381,143.3296208,5.97769E+13,69583982037,-60.35849781,39.64150219,0.477765403,26.73064061,0
108,0.007184381,2016.240091,1.433740126,290823266,35.80657205,7.74808988,13.50678318,779607.7317,49.99860737,11.92284437,2.872276746,107.5316571,6.2488E+13,71144389692,-86.15284959,13.84715041,0.358438857,48.46919429,1.65E-12
118,0.035496654,4799.178195,1.949378807,285698477.2,52.91751626,0.54472109,7.715282417,67755.29629,40.03535632,56.93177178,4.678637592,193.4468016,5.30296E+13,65539308771,-60.66369272,39.33630728,0.644822672,38.12680111,0
140,0.026686271,2447.483054,3.003614441,214608417,88.55843303,14.34790124,0.374278267,789964.5596,12.9091805,56.21630342,0.719273553,171.4793917,5.72358E+13,68088932073,-37.40866364,62.59133636,0.571597972,9.234729303,0
119,0.007191724,1702.973355,1.980233942,245409867.1,13.81957532,2.613501613,1.584587676,550458.7997,11.55574811,14.09599278,4.366921752,116.142768,4.96446E+13,63413060569,-120.6988612,-20.69886117,0.38714256,9.452982025,0.448090012
137,0.000462079,5082.644236,2.876924123,77635208.08,98.01100426,8.075108982,8.800751179,939411.5198,12.68171602,31.71849277,8.321165133,241.8460817,3.53277E+11,5349340103,-18.47561664,81.52438336,0.806153606,3.281825541,0
106,0.040407852,4587.54588,1.313715742,224847808.4,99.39764749,5.935119149,1.857879097,997455.4703,49.33925394,5.965305647,6.168081039,155.2640491,1.16753E+14,97247177085,-35.92918677,64.07081323,0.51754683,36.97941038,0
138,0.00880972,4555.965559,2.931928549,196873718.3,63.80392407,6.233770511,2.241266654,680310.3369,16.7670239,64.41598023,7.040274047,231.1515995,7.71414E+12,24996901926,-66.36312403,33.63687597,0.770505332,11.0032878,0
111,0.030310832,2766.825328,1.592333312,54718968.65,39.83897833,9.649502491,11.58175647,441644.3347,35.32233718,88.87460863,5.223727964,132.7510171,1.4012E+14,1.06535E+11,-62.69816305,37.30183695,0.44250339,6.44267287,0
133,0.016846096,4263.177915,2.693482825,60552931.78,30.07440715,9.931330156,11.26038088,501331.6131,47.95088549,66.59155399,8.06723082,214.3156223,1.85078E+13,38718575181,-74.48327615,25.51672385,0.714385408,9.67855566,3.06E-157
128,0.029274297,969.3287867,2.414453887,59279776.79,34.88413561,2.314329223,12.64159139,244004.6563,40.97980734,75.97369526,1.321823628,96.75535452,3.49524E+14,1.6826E+11,-69.47022625,30.52977375,0.322517848,8.09757944,0
146,0.015782681,3095.830748,3.322861793,225576372.4,14.50948839,7.493799797,1.586027048,144272.6078,29.88019046,42.87089181,4.048074299,202.8498727,2.0449E+13,40698533972,-102.7644236,-2.764423574,0.676166242,22.4675499,0.151807507
119,0.004346978,5312.784137,1.968306295,68263106.23,52.75998626,11.85716174,2.972173216,599825.2236,8.448276234,8.602567305,5.373299109,204.5207712,5.4953E+12,21097843714,-60.7590832,39.2409168,0.681735904,1.922351927,0
103,0.0111475,1571.884566,1.165412972,156287713.2,15.15918438,6.649297253,12.49442145,815220.3431,8.746912234,65.39458703,7.861278074,85.60127719,1.922E+14,1.24772E+11,-103.9052828,-3.905282824,0.285337591,4.556783035,0.183503985
100,0.009402928,4289.708226,1.047888714,126385087.6,74.66267933,2.487067062,10.81631413,298678.1918,24.62115428,23.08681801,2.772092209,134.0915633,4.21769E+13,58449373763,-39.67611542,60.32388458,0.446971878,10.37248913,0
141,0.021400968,2649.092921,3.067146402,178636118,43.473651,4.698254147,12.08934192,448670.1697,47.59722479,34.94645579,0.0101518,180.2792924,3.95013E+13,56565081624,-73.9208713,26.0791287,0.600930975,28.34194488,1.18E-178
126,0.032914189,215.9108837,2.311839094,220748651.5,27.94282586,3.185693462,14.84618512,577034.9787,45.22468479,63.2789325,8.769726999,44.68338491,3.98989E+15,5.6849E+11,-92.23148854,7.768511456,0.148944616,33.27762728,0.000271173
138,0.013190304,4120.541729,2.93811013,214875085,59.03682021,1.887262019,12.96647409,912502.929,8.309602773,81.43060736,0.233795737,220.0600408,1.33859E+13,32928056253,-68.06203926,31.93796074,0.733533469,5.951755342,0
111,0.000603497,911.1048106,1.586064,169190377.3,97.63833765,5.663716912,7.806948763,181699.6663,14.38598724,43.76241441,1.371300545,76.02816689,1.48514E+13,34683760181,-14.74978144,85.25021856,0.253427223,8.113235362,0
117,0.025946868,3410.325789,1.862709364,155370415.9,72.56179441,8.114043648,4.661522772,275039.0103,29.44056578,86.54450158,3.798416965,159.4044639,6.92787E+13,74910420477,-43.38208066,56.61791934,0.531348213,15.24730983,0
101,0.030287974,463.5009837,1.075259681,137410210.7,54.25721651,1.091272879,8.545148799,922603.9292,23.87152461,46.79131755,4.467328317,44.64902774,3.68002E+15,5.45968E+11,-74.27123692,25.72876308,0.148830092,10.93397075,5.44E-165
148,0.048143525,5113.137079,3.403730811,262715686,79.92228693,9.057350583,9.578798254,87558.8135,5.968140469,11.02594036,7.510193617,263.8464873,2.83465E+13,47917311926,-24.78147067,75.21852933,0.879488291,5.226413726,0
133,0.02947354,1576.017267,2.669669767,119329987.3,76.37288247,14.8953666,5.029682119,673309.8524,18.46535935,46.65903712,4.030361549,129.729652,1.45992E+14,1.08745E+11,-37.90554908,62.09445092,0.432432173,7.344903657,0
146,0.023558628,1223.68287,3.333012719,100028771.7,90.2561915,14.46187398,11.56405556,657549.5891,47.73571838,77.45649353,4.92686223,127.7270617,1.22269E+14,99517875293,-16.1831369,83.8168631,0.425756872,15.91648426,0
113,0.028670081,698.2074456,1.663741019,230695183.3,28.42020528,12.43760223,1.39130689,414091.712,47.57211124,48.42406198,1.799998838,68.16557391,9.78925E+14,2.8159E+11,-93.4577759,6.542224102,0.22721858,36.58218974,0.001334511
130,0.046395031,5108.465842,2.528659028,127136134.7,87.29898186,3.995116692,11.69089276,494756.4451,27.97129405,67.29798131,5.122428292,227.3109612,4.27195E+13,58824148565,-29.09240696,70.90759304,0.757703204,11.85387402,0
133,0.041418907,3844.568305,2.696249921,258689621.9,37.09234783,0.336113947,0.47997778,862172.0539,31.76306523,49.31618507,3.135453687,203.6262949,5.30534E+13,65553971891,-105.1632084,-5.163208394,0.678754316,27.38925112,0.217558005
115,0.016148937,4005.227138,1.793874251,118529954,94.6899035,12.50312554,7.469490911,206732.9602,11.09531404,49.14491043,0.888590531,169.5272702,3.5846E+13,53884405171,-9.226425826,90.77357417,0.565090901,4.383756878,0
142,0.011862718,2697.285227,3.120273088,219525102.6,35.29586341,0.83580348,12.92154695,269989.1044,37.09763632,25.62848112,8.518166022,183.4804241,2.07697E+13,41016441984,-82.5075837,17.4924163,0.611601414,27.14620807,1.56E-26
147,0.013131681,2564.055313,3.367903657,42179431.7,93.41636888,3.084421222,1.29742911,536732.8909,2.624809357,18.11344361,0.735158569,185.854688,2.21216E+13,42330203455,-25.40314845,74.59685155,0.619515627,0.369043223,0
144,0.025221052,595.0046909,3.212137794,134101977.6,96.7411643,8.166798232,7.766084047,439258.1519,11.03410941,25.10269163,6.100910373,87.43539456,4.08054E+14,1.81803E+11,-18.83324267,81.16675733,0.291451315,4.932319643,0
136,0.037202473,3023.582075,2.84766744,122672147.2,23.09422217,2.675670587,2.390871584,595653.8727,0.294184383,39.67541018,8.173738376,185.581855,6.29479E+13,71405738621,-105.2182234,-5.218223395,0.618606183,0.1202941,0.219010517
113,0.02516096,1334.102157,1.693661699,250503259.6,97.70498949,12.50682497,13.42223625,924797.2268,19.28506294,72.86310996,1.612841888,95.06876935,3.16686E+14,1.60161E+11,-19.76733629,80.23266371,0.316895898,16.10323709,0
114,0.00338982,5276.607652,1.704040105,291104958.9,17.71506716,11.65739544,12.48518291,921246.9169,42.51305994,74.60919966,2.134058995,189.647579,5.37466E+12,20864973210,-102.8150565,-2.815056511,0.632158597,41.25254188,0.153217106
148,0.036179035,4301.740495,3.408400801,154437944.7,29.6711008,11.33654259,14.00875865,268517.4227,49.12532386,14.70400345,3.840360886,242.1739519,2.7548E+13,47237600256,-73.44231664,26.55768336,0.807246506,25.28938016,3.44E-199
100,0.040298506,2230.744133,1.02571124,252705794.8,49.97519028,12.24191424,13.12473512,337037.3822,33.38779877,49.75694227,2.650589714,95.66816253,4.9774E+14,2.00791E+11,-59.36821484,40.63178516,0.318893875,28.12430075,0
135,0.014474893,818.0914557,2.790124933,218917569.3,99.42376291,3.295526704,11.04829965,203965.2472,37.24333427,37.44249507,6.831298258,95.55265288,1.79433E+14,1.20557E+11,-15.3333356,84.6666644,0.318508843,27.1774007,0
135,0.033206287,4241.0058,2.765615406,291194216.7,53.9706746,10.93338564,2.773337934,931400.8529,13.13747891,51.38421531,3.04338038,216.6009324,3.53391E+13,53502017136,-77.09317835,22.90682165,0.722003108,12.7518596,3.09E-87
131,0.021329595,659.9682885,2.556723852,248999298.9,59.53684989,5.329222539,4.537539235,427970.9237,26.01663467,58.28610483,8.872519864,82.15489431,4.16005E+14,1.83566E+11,-67.25282511,32.74717489,0.273849648,21.59374598,0
149,0.044455968,1023.212935,3.475272115,50919077.81,72.49824546,10.00267139,7.452827375,477219.8876,36.82889494,25.16507934,7.729085093,119.2634627,2.83416E+14,1.51515E+11,-33.86242605,66.13757395,0.397544876,6.250977891,0
115,0.042261278,1142.999275,1.779698589,222586065,97.14642024,1.830325929,8.833451723,812508.7417,24.8637913,82.73181437,8.058097204,90.20408412,6.22702E+14,2.24586E+11,-33.44051139,66.55948861,0.30068028,18.44777822,0
116,0.0262716,3007.652556,1.849929659,174584923.2,80.50162601,10.5837987,11.73275093,537324.7992,4.427319606,84.19033395,0.572978567,149.1837212,8.55733E+13,83255241992,-32.73088578,67.26911422,0.497279071,2.576477511,0
103,0.034575277,4250.318875,1.197348507,34437735.64,30.1738604,14.58161592,3.404394423,163767.7081,37.04320966,9.482196829,1.586776135,142.6760381,1.28744E+14,1.02119E+11,-62.96957544,37.03042456,0.475586794,4.252280872,0
122,0.044167485,1697.98603,2.106995341,97854498.86,37.26918376,0.65400548,1.924160912,465956.274,10.97821959,63.2716633,1.524315662,119.6268976,2.79018E+14,1.50334E+11,-89.43535807,10.56464193,0.398756325,3.580893922,9.10E-07
113,0.024785851,458.1323273,1.652621316,278873916.2,18.78654156,1.407433518,7.239152559,648997.8411,4.884883547,2.990885553,6.047681834,55.03159999,1.60836E+15,3.60939E+11,-113.8240843,-13.82408431,0.183438667,4.540888682,0.386694105
117,0.015662537,2509.043165,1.858466755,280036570.7,68.00071277,1.85455151,2.367621163,733248.6334,23.90289744,4.190741812,0.107202368,136.5719343,6.64957E+13,73390415276,-70.13062381,29.86937619,0.455239781,22.31228476,0
141,0.037683307,4040.047192,3.086429476,245689624.3,26.26662759,6.458458574,10.40605203,663084.2601,3.73045389,86.20199227,7.2578358,223.3322255,3.65856E+13,54437465063,-97.21216151,2.787838495,0.744440752,3.055112715,0.025622241
146,0.011003313,1197.763089,3.338711284,295080492.9,33.16643996,4.361702774,8.634463351,163221.6833,31.47218335,62.53678214,4.923414166,126.475059,5.882E+13,69024754817,-83.59594996,16.40405004,0.42158353,30.95609125,4.47E-21
109,0.019426557,1188.372635,1.46433268,247767210.6,89.93022897,12.1038023,11.11661696,339127.2989,32.02366252,29.20874669,5.096817284,83.43075896,3.61771E+14,1.71182E+11,-21.44167242,78.55832758,0.27810253,26.44804512,0
118,0.043286362,5115.078721,1.931272329,32755130.57,39.40801078,7.106808588,0.951548395,746886.4127,12.83509866,60.2889901,4.8360278,198.7823935,5.95982E+13,69479894437,-76.40849911,23.59150089,0.662607978,1.401384441,9.40E-102
146,0.036221117,5152.475973,3.321576405,107715271.9,60.99820465,7.26806014,14.47046341,886180.6846,48.22672109,76.12515456,4.818113008,261.6435944,2.18699E+13,42088770577,-52.96345204,47.03654796,0.872145315,17.31584791,0
103,0.02019055,5348.524487,1.154521152,38268529.2,45.78094079,10.75557152,8.31E-05,94827.09431,41.22257934,78.38131288,1.780974672,157.1621411,5.62497E+13,67499825913,-50.76307792,49.23692208,0.523873804,5.258424937,0
104,0.010737225,4361.554189,1.23090132,55409151.56,16.66281587,5.429534738,4.881636225,90117.65267,5.479347895,1.846780112,2.548617496,146.542046,3.68996E+13,54670511073,-83.09802959,16.90197041,0.488473487,1.01202006,2.09E-23
108,0.01779842,1017.006329,1.406977473,89087020.58,42.65774469,5.298108711,10.1945219,661234.3029,37.42560637,73.64052067,4.388557121,75.65460978,4.4452E+14,1.89753E+11,-73.3572099,26.6427901,0.252182033,11.11378588,4.38E-203
129,0.014205207,1145.488231,2.488032085,165960807.5,46.72613827,11.35389581,0.677131108,570643.8465,17.65373438,76.78824436,6.100600478,106.7709974,1.26213E+14,1.0111E+11,-76.87443736,23.12556264,0.355903325,9.766093378,1.25E-91
107,0.008804464,1837.876079,1.376180678,258833640.9,90.61309917,11.70062619,1.25024372,197572.098,37.51442608,53.60131844,2.44758384,100.5832898,9.3571E+13,87058904330,-26.71514658,73.28485342,0.335277633,32.36665163,0
148,0.037166646,1718.597537,3.420190954,262731024.2,39.20055883,0.215981588,1.150221558,570877.0026,40.03973962,43.19134592,7.255214325,153.3353416,1.11492E+14,95030664601,-99.05850516,0.941494838,0.511117805,35.06560599,0.057498883
122,0.012603494,5165.293317,2.116786318,196374501.8,44.13170078,2.156857138,8.722645901,975762.9763,7.568902803,9.989902548,7.29533851,209.1298374,1.49025E+13,34743371985,-86.74157382,13.25842618,0.697099458,4.954465057,3.81E-11
125,0.022708374,4261.210434,2.253794901,280607503.5,80.46070918,3.196472717,13.43887973,649355.2094,33.09209924,21.56524557,2.464914664,195.9989219,3.26168E+13,51399982507,-44.21975956,55.78024044,0.65332974,30.95297118,0
112,0.019292972,3909.923469,1.61664654,165016828.2,78.30609861,5.274007031,8.331554666,476684.0982,43.13649802,44.14366077,5.040582125,159.008984,5.18979E+13,64836200639,-42.10770669,57.89229331,0.530029947,23.72749361,0
123,0.049103869,1005.015447,2.177400631,270039731.9,81.8456749,4.371721251,9.053570284,836155.8635,16.1686812,77.85717401,3.140305691,93.55899247,6.48448E+14,2.29182E+11,-47.90752072,52.09247928,0.311863308,14.55395446,0
133,0.019554612,4911.528495,2.654784082,152597619.2,95.83936661,10.02780073,5.190024768,252181.3614,4.016415209,72.28209211,1.716171619,228.3772989,1.77544E+13,37922388773,-16.75221175,83.24778825,0.761257663,2.042984662,0
137,0.003999124,4470.672179,2.877942842,104850752,81.60017486,12.42202851,0.28111738,443610.1093,1.363373997,44.63366228,7.253999602,226.8597716,3.70432E+12,17321946281,-35.15232794,64.84767206,0.756199239,0.476502629,0
137,0.004491288,884.5023013,2.884670207,277431487.9,46.68473829,2.881304735,0.324220766,551379.4972,5.50004802,70.70643205,8.923330965,101.0246987,4.7109E+13,61772413393,-89.90605249,10.09394751,0.336748996,5.086288352,3.08E-06
128,0.029537686,4704.448622,2.444727782,134742470.4,83.93576652,8.444700909,13.3246495,529312.8974,0.210296064,68.91600375,5.091472604,214.4863282,3.23738E+13,51208174473,-27.46341171,72.53658829,0.714954427,0.094452704,0
145,0.029968178,1470.864449,3.260899437,165919109.4,55.78071689,5.517243766,1.538586581,924923.8458,16.34729712,52.11138162,8.225520344,138.5112422,1.21961E+14,99392384801,-76.98768945,23.01231055,0.461704141,9.041096597,2.51E-89
140,0.02093795,437.6157577,3.043519618,118792370.8,34.99426293,7.586668126,14.99684058,328034.7019,14.9664294,19.82929081,5.779519268,72.99019507,5.82313E+14,2.1718E+11,-70.34058414,29.65941586,0.24330065,5.926325435,0
137,0.021592185,3547.183633,2.892620287,208966152.1,37.26253613,9.311367627,2.466339173,103678.5347,5.517063384,31.32033919,5.091513314,202.5897859,2.80841E+13,47694956248,-73.77924199,26.22075801,0.675299286,3.842931687,1.69E-184
102,0.002696629,3530.891356,1.139013804,298658430.8,30.14581497,13.40399728,10.11951666,920558.3443,32.55589391,14.76580952,4.32130392,126.8342855,1.42931E+13,34025623498,-91.21938205,8.780617955,0.422780952,32.41030728,5.09E-05
100,0.025827326,513.5379196,1.017194906,36888658.19,23.0493662,2.884390017,14.23433208,256214.2743,49.59531789,0.643545578,2.1214347,45.71074953,2.92442E+15,4.86702E+11,-75.44602429,24.55397571,0.152369165,6.098349099,1.95E-126
110,0.025236974,1722.480916,1.531118193,272958961.6,26.60413707,1.305098806,5.434339165,410076.5753,45.04632074,7.247288821,0.758297442,102.7097243,2.51894E+14,1.42841E+11,-103.7398603,-3.739860347,0.342365748,40.98598978,0.17893352
133,0.007477466,5361.205282,2.658808985,31060035.39,15.6860245,9.408178786,11.01649783,554347.0433,12.64252998,68.3663071,3.981023262,238.783758,5.93958E+12,21934135779,-84.71316152,15.28683848,0.79594586,1.308924762,1.02E-16
120,0.005191969,3663.825575,2.027993722,128341527.9,89.96057784,5.911962732,5.262849652,977086.447,38.49908165,3.013753569,5.051789222,172.3973929,1.09586E+13,29793429542,-36.93480266,63.06519734,0.574657976,16.47010321,0
120,0.006178625,3942.675824,2.006015648,75523837.7,93.79070287,2.443540399,4.574115851,558505.0195,46.84316316,35.98673749,4.585046888,177.8658978,1.18749E+13,31013969066,-27.7980525,72.2019475,0.592886326,11.79258484,0
144,0.005051412,1150.540425,3.211467221,234482280.8,62.80933532,1.75630751,3.027061239,475356.1412,45.31821185,88.72022985,6.260135719,121.5717543,3.0404E+13,49625839287,-69.4540677,30.5459323,0.405239181,35.42105892,0
